"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","cohort","significant"
-0.160767591449999,1.34652688033333,-1.59268372007219,0.141897268632109,0.579936514910764,-4.40828123761193,"Dgkb","GSE41345",FALSE
-0.02117276945,-0.00667537555555543,-0.20790522509972,0.839419770955416,0.947136437588345,-5.33680493170107,"Dgke","GSE41345",FALSE
0.11269620645,2.52168046166667,1.13059935893694,0.28425874590499,0.659088209470743,-4.8454429176889,"Dgkg","GSE41345",FALSE
0.00266759690000014,0.117099277222222,0.0422932727738066,0.967086216113253,0.993282237853184,-5.35454199843092,"Dgkh","GSE41345",FALSE
0.0581678553500006,0.195192509555556,0.807537271570214,0.437891711728417,0.755428570591941,-5.08591227074144,"Dgkq","GSE41345",FALSE
0.503400159499996,5.02187387722222,1.83372334667463,0.0961760550786506,0.573793150721065,-4.1499829939437,"Dgkz","GSE41345",FALSE
0.0190278447999998,1.02694029011111,0.315294893668955,0.758931532651171,0.915129841206041,-5.31289388428437,"Dguok","GSE41345",FALSE
0.5967800115,-0.572030193333333,1.37673345355675,0.198231962264294,0.601721825078704,-4.62391262234516,"Dhcr24","GSE41345",FALSE
-0.03395715445,-0.0563433084444444,-0.369494489324306,0.719359504410047,0.897815874070945,-5.29718646644693,"Dhcr7","GSE41345",FALSE
-0.0769500159000003,0.166166201333333,-1.26590749442311,0.233859720203479,0.625407662508162,-4.72723573618549,"Dhdds","GSE41345",FALSE
0.00466772154999979,0.885442489111111,0.0832739507844971,0.935254907978663,0.983216698131415,-5.35233447066788,"Dhodh","GSE41345",FALSE
0.11647774605,0.968335041333333,1.83079124488031,0.0966401542774834,0.573793150721065,-4.15321376047279,"Dhps","GSE41345",FALSE
0.0279622974999987,1.63950825977778,0.368661102217978,0.719961807404898,0.897815874070945,-5.29744624502535,"Dhrs1","GSE41345",FALSE
-0.198267361400002,2.05556794511111,-1.44402277770084,0.178913411260011,0.590052931837169,-4.55861286553576,"Dhrs7","GSE41345",FALSE
0.0852762832500001,0.369801923333333,0.609976771688734,0.555300967185874,0.815012449801619,-5.19909220763038,"Dhrsx","GSE41345",FALSE
-0.0607421734999983,2.53055164144445,-0.506447840517171,0.623372776419204,0.848392130082347,-5.24688742577769,"Dhx15","GSE41345",FALSE
0.0177975587,0.0111342778888889,0.303882086833404,0.767362572727467,0.91855020234886,-5.3158923645056,"Dhx29","GSE41345",FALSE
0.0958810609000009,2.59482347744444,1.17781515482255,0.265776438683608,0.644542108110698,-4.80525048369724,"Dhx30","GSE41345",FALSE
-0.0757170306000002,1.407120158,-1.04141204745671,0.32188026520574,0.691624276707519,-4.91806453455441,"Dhx32","GSE41345",FALSE
0.1058217656,0.808528286222222,1.19653162692435,0.258718870900903,0.641851050902518,-4.78899816413012,"Dhx33","GSE41345",FALSE
-0.0124233131000003,1.58632421911111,-0.144262247798542,0.888120633869796,0.968757882391497,-5.34638810351704,"Dhx36","GSE41345",FALSE
-0.0627753593000001,-0.119643203888889,-0.927887892734692,0.375026861374248,0.726011693631606,-5.00382644651046,"Dhx37","GSE41345",FALSE
0.0526617626000007,1.44543911422222,0.66319817581278,0.521995642958036,0.801590751351211,-5.17137048888794,"Dhx38","GSE41345",FALSE
0.00659952324999997,-0.0974291475555556,0.11593160665495,0.909970821681608,0.975187216045509,-5.34954556835869,"Dhx8","GSE41345",FALSE
-0.0856191479,0.433506638777778,-0.969516783590978,0.354846421832899,0.713640661936576,-4.97328210858094,"Dhx9","GSE41345",FALSE
0.0653654379000001,1.21654426633333,1.12497516683066,0.286525763800349,0.660699326403823,-4.85015182241765,"Diablo","GSE41345",FALSE
0.0366814093499998,0.221160959,0.652699758619151,0.528470672800021,0.806506299062429,-5.17700466173989,"Diap1","GSE41345",FALSE
-0.103533630400001,-0.297384617444444,-1.22255366938406,0.249156330111549,0.636522478598047,-4.76610856576405,"Diap3","GSE41345",FALSE
0.00412727030000007,-0.0636327304444445,0.0712647927803465,0.944573161220139,0.986275418198556,-5.35313047391807,"Dicer1","GSE41345",FALSE
-0.2255643018,0.186994996,-1.6219953483529,0.135451462872473,0.57817881478681,-4.3777512585902,"Dido1","GSE41345",FALSE
0.00163099384999842,3.04958052155556,0.0171310061049547,0.986664531785494,0.997468690419906,-5.35518370679729,"Diras1","GSE41345",FALSE
0.15311253465,3.241906648,1.69106586909946,0.121283474760747,0.573793150721065,-4.30477627697048,"Diras2","GSE41345",FALSE
-0.01214470655,-0.0580386655555555,-0.206999932932199,0.840108093865509,0.947136437588345,-5.33696532033273,"Dirc2","GSE41345",FALSE
0.0196182110500004,-0.194683301888889,0.2046172544376,0.841920394388269,0.947136437588345,-5.33738414302485,"Dixdc1","GSE41345",FALSE
0.162138409400003,6.78716020888889,0.848181865517153,0.41591134624878,0.741776913579799,-5.05925158273054,"Dkk3","GSE41345",FALSE
-0.1567676877,1.28463610533333,-1.59591841945321,0.141172835587992,0.579936514910764,-4.40492550385357,"Dlat","GSE41345",FALSE
-0.13481653955,-0.0172165502222222,-0.805110973834759,0.439227871379361,0.756210887037099,-5.08746867838816,"Dld","GSE41345",FALSE
-0.1396356253,-0.145341210111111,-1.8806230062278,0.0890268427580705,0.573793150721065,-4.09805544581986,"Dleu7","GSE41345",FALSE
0.0188432543999951,1.90471067533333,0.23068103420682,0.822150754046048,0.941441020130386,-5.33254212741835,"Dlg3","GSE41345",FALSE
0.1487122238,0.352692428888889,1.80387902839686,0.100997131276041,0.573793150721065,-4.18277697173344,"Dlgap1","GSE41345",FALSE
-0.0789641148499994,1.15759853644444,-0.379732532983583,0.711976814535916,0.894716938874813,-5.29394885050574,"Dlgap2","GSE41345",FALSE
0.18555791655,0.311958321333334,1.94145388695598,0.0804878592862157,0.572386052113846,-4.03004818098502,"Dlgap3","GSE41345",FALSE
0.276299239650007,2.24233646766666,1.54321942556608,0.15339105636383,0.580042267756514,-4.45916649924227,"Dlgap4","GSE41345",FALSE
-0.0742467799500002,1.56069436933333,-1.26593557110302,0.233850067542856,0.625407662508162,-4.72721026926769,"Dlst","GSE41345",FALSE
-0.0889003033000005,0.821393317888889,-1.42070536105252,0.185417702025444,0.591109774634124,-4.58144807158154,"Dlx1","GSE41345",FALSE
-0.0189168212000002,-0.0609457718888888,-0.262036674963252,0.798539961458249,0.931649799439166,-5.3259591919744,"Dlx1as","GSE41345",FALSE
0.0166353220000002,1.14344388944444,0.293876974740859,0.774779970689696,0.923474975865709,-5.31843204984941,"Dmap1","GSE41345",FALSE
0.23001817605,0.520847645666667,2.31758997386074,0.0426156654888619,0.551749088057453,-3.59802075924864,"Dmrta2","GSE41345",FALSE
0.0160859536499996,0.193486671333333,0.260419882085998,0.799752450834895,0.931725742827457,-5.32631880143658,"Dmrtc1a","GSE41345",FALSE
-0.403304321300001,1.00827814277778,-3.69850620977674,0.00402361110538601,0.537623773850961,-2.03828461911999,"Dmtf1","GSE41345",FALSE
0.171890256050002,3.75215185255556,1.40309722306126,0.190462034583758,0.596310596848497,-4.59854788925028,"Dmwd","GSE41345",FALSE
0.14290452285,0.178108171666666,1.39538156668231,0.19270883786252,0.597673275028176,-4.60600098136561,"Dnaic1","GSE41345",FALSE
-0.1150433514,0.414404243,-0.630373917521361,0.542396039225881,0.811641100947509,-5.18871619770659,"Dnaja2","GSE41345",FALSE
0.0933727968500003,2.31743969422222,1.92491847073865,0.0827301211740595,0.573793150721065,-4.04860317198606,"Dnaja3","GSE41345",FALSE
0.0235120840499995,1.27100793333333,0.372802158749616,0.716970981477146,0.897074525332385,-5.2961498239035,"Dnaja4","GSE41345",FALSE
0.0266954753999988,2.40443468033334,0.479187613377676,0.641972707779121,0.858517201095228,-5.25809124437268,"Dnajb1","GSE41345",FALSE
0.00431718139999992,0.160011727888889,0.0845396042456374,0.934273421044004,0.983216698131415,-5.35224338442226,"Dnajb12","GSE41345",FALSE
-0.23094213215,-0.0338112792222223,-2.07232941113745,0.0646503597685571,0.564515411734788,-3.88160823865462,"Dnajb4","GSE41345",FALSE
0.119985824199997,2.14735039677778,0.520090892071597,0.614165910329317,0.845448920354193,-5.24106153267013,"Dnajb6","GSE41345",FALSE
-0.0229499055500012,1.59044809377778,-0.238003894639328,0.816619001132246,0.938944282423601,-5.33107867198128,"Dnajb9","GSE41345",FALSE
-0.0520686184000001,1.47278354122222,-0.790017858414279,0.447600156825465,0.759616063442426,-5.09706063983367,"Dnajc10","GSE41345",FALSE
-0.2155886943,0.360578987333333,-3.48112587288613,0.00579017772907672,0.537623773850961,-2.26908626119086,"Dnajc12","GSE41345",FALSE
-0.0616810491499991,1.69868259577778,-0.860540296433602,0.409379159052219,0.740837121901425,-5.05092748193483,"Dnajc15","GSE41345",FALSE
0.0148129285499994,0.620000715,0.156294978477349,0.878868786039949,0.965780779034111,-5.3448400351342,"Dnajc3","GSE41345",FALSE
0.0659307555500003,0.229344410222222,1.25303387384274,0.238320004343467,0.629226152170424,-4.73887328566731,"Dnajc4","GSE41345",FALSE
0.145900482650003,2.60059157255556,1.28021285292767,0.228983627380182,0.622322174389639,-4.71421199636347,"Dnajc5","GSE41345",FALSE
0.0418802763500065,6.60303716055556,0.416730805811868,0.6855607500935,0.881510163875961,-5.28153846273878,"Dnajc6","GSE41345",FALSE
0.0316257590500036,2.02410868111111,0.499952962986471,0.627779888701526,0.849553148057883,-5.24960976464867,"Dnajc7","GSE41345",FALSE
-0.00946130164999971,0.0129816304444445,-0.120691582634229,0.906293632081619,0.973785658678499,-5.34906294325712,"Dnajc8","GSE41345",FALSE
-0.102932242399996,2.85630073911111,-1.53723164605069,0.154836430643763,0.580042267756514,-4.46527008238031,"Dner","GSE41345",FALSE
-0.17138534105,3.05469296011111,-1.55095330247884,0.15154169910277,0.580042267756514,-4.45126475315548,"Dnm1l","GSE41345",FALSE
-0.0141350040500007,0.693078392777778,-0.239562562727827,0.815442917733168,0.938233774612905,-5.33076135250917,"Dnmt1","GSE41345",FALSE
0.121348026550005,2.37928949644444,1.38012717449636,0.197216993884556,0.601672897858327,-4.62066374948096,"Dnttip1","GSE41345",FALSE
0.285466821100007,2.08420420911111,1.64031222126942,0.131556916765229,0.574906006279939,-4.35853711752369,"Doc2b","GSE41345",FALSE
-0.0102162661000001,1.61385827888889,-0.135836900792776,0.894609375900714,0.970635775100538,-5.34739864478879,"Dock4","GSE41345",FALSE
0.0460762347499999,0.472660369555556,0.426755207699498,0.678477365157197,0.877098526656689,-5.27798543774997,"Dok3","GSE41345",FALSE
-0.00527388225000024,0.635361021333333,-0.0916216299076836,0.928783638713756,0.982785330155221,-5.35170840052094,"Dok4","GSE41345",FALSE
0.0197397912500004,-0.189963964444444,0.120673640527991,0.906307488472725,0.973785658678499,-5.3490647987817,"Dok5","GSE41345",FALSE
-0.0839436206500002,0.417877627555555,-0.919036638269086,0.379421412360353,0.728645157095681,-5.01018187746111,"Dolpp1","GSE41345",FALSE
0.180202633650002,3.980657471,1.40056818625143,0.191196031599035,0.59648387540768,-4.60099355673963,"Dos","GSE41345",FALSE
0.14238660195,-0.121670006,1.94244082865482,0.080355838648001,0.572386052113846,-4.02893914111321,"Dot1l","GSE41345",FALSE
0.0108501365000002,1.37066446988889,0.179276096995917,0.861252958157837,0.956896410826267,-5.34154120883638,"Dpagt1","GSE41345",FALSE
-0.0804492247500006,1.411777929,-1.03329677622285,0.325482420205689,0.695474824687639,-4.92444963123162,"Dph2","GSE41345",FALSE
-0.0915099930999997,0.318085640555555,-1.61953197645169,0.135982983324294,0.57817881478681,-4.38032742665199,"Dph3","GSE41345",FALSE
-0.277162424350001,1.41209497788889,-2.27979826002714,0.0454607468586715,0.551749088057453,-3.64203007611143,"Dpm1","GSE41345",FALSE
0.0931628744999996,1.743558816,1.51121644133867,0.161255254605882,0.582907620637332,-4.49164239282335,"Dpm2","GSE41345",FALSE
0.21963666925,1.12852941644444,1.81808911265757,0.0986745807142592,0.573793150721065,-4.16718760181774,"Dpm3","GSE41345",FALSE
-0.28718362545,0.928966987333333,-2.33994695758651,0.0410148504274295,0.551749088057453,-3.57195075204894,"Dpp10","GSE41345",FALSE
0.187181643450003,2.66591366333333,2.26654590450785,0.0465013926156347,0.551749088057453,-3.6574427611126,"Dpp3","GSE41345",FALSE
0.0824582102000046,1.96002831422222,1.00482917235813,0.338357186440056,0.703063572813022,-4.94654416675639,"Dpp6","GSE41345",FALSE
-0.070513996199997,1.69210030633333,-0.853215771730572,0.413242087204718,0.741629838353521,-5.055873097196,"Dpp7","GSE41345",FALSE
0.0454245110499993,1.27758701277778,0.627610650713842,0.544134171879945,0.811641100947509,-5.19014004348358,"Dpp8","GSE41345",FALSE
0.0898070241499999,0.218150756555555,0.795284513421552,0.444666864379459,0.758336071686369,-5.0937312149037,"Dpp9","GSE41345",FALSE
-0.112676527200005,1.96884785966667,-0.977658850610137,0.350993331118526,0.710557775912246,-4.96718370045482,"Dpysl2","GSE41345",FALSE
0.0291625771500001,0.669963914,0.38244664694193,0.710024831776493,0.894269537125089,-5.29307622298735,"Dpysl3","GSE41345",FALSE
0.140766244350001,1.36876203466667,1.19249660372959,0.260227611182509,0.642039062227688,-4.79251702348167,"Dpysl4","GSE41345",FALSE
-0.03502415425,-0.0316373837777778,-0.418209124343083,0.684514121086715,0.881510163875961,-5.28101957808354,"Dpysl5","GSE41345",FALSE
0.154961438350003,2.63551420477778,1.77325532342138,0.106173664359959,0.573793150721065,-4.21621194339801,"Drap1","GSE41345",FALSE
-0.0840753818000002,0.137405957444445,-0.975521861568471,0.352001653888884,0.710557775912246,-4.96878819787203,"Drd1a","GSE41345",FALSE
-0.224617888199997,2.75570069766667,-1.89660747337033,0.086704935677233,0.573793150721065,-4.08025394209415,"Drg1","GSE41345",FALSE
-0.0489102235000002,1.04791232088889,-0.88853244921975,0.394845308318537,0.733184396287367,-5.03170423441943,"Drg2","GSE41345",FALSE
-0.0531313169999997,1.14520263233333,-0.954929847036754,0.361826226316216,0.71794356699861,-4.98410665334781,"Drp2","GSE41345",FALSE
-0.0098689421499999,-0.0299294721111111,-0.125385997784323,0.902669358455696,0.972554628977121,-5.34856801538673,"Dscr3","GSE41345",FALSE
0.2516797735,0.577178709111111,3.44355486038712,0.00616909550349415,0.537623773850961,-2.30974508698005,"Dst","GSE41345",FALSE
-0.0028678369500009,2.288510161,-0.0408561156146504,0.968203955730929,0.993823030480577,-5.35459327883508,"Dstn","GSE41345",FALSE
0.0186476332500019,2.38895826,0.0974911323975354,0.924236718757823,0.980215725067445,-5.35123248100431,"Dtna","GSE41345",FALSE
0.0052582336499996,0.773569006333333,0.0876560334465878,0.931857192456814,0.983216698131415,-5.35201325570013,"Dtnb","GSE41345",FALSE
0.062417439600003,2.61699898066667,0.860971681208131,0.409152422879735,0.740837121901425,-5.05063510711661,"Dtnbp1","GSE41345",FALSE
-0.0798458159999999,0.448103579666667,-1.27568541273747,0.23051774787654,0.622502881230745,-4.71834421077563,"Dtx1","GSE41345",FALSE
-0.0329815027000001,0.857053432555556,-0.352850140864231,0.731426242220712,0.901633473360804,-5.30226705899086,"Dtx2","GSE41345",FALSE
0.0167155699999995,2.57511497822222,0.234222990736555,0.819473834035366,0.940297279872662,-5.33183991149895,"Dtx3","GSE41345",FALSE
-0.03419863715,0.161904835111111,-0.463824170949424,0.652571832652336,0.864343106114561,-5.26414722195895,"Dtx4","GSE41345",FALSE
0.0888887829500003,1.02280876655556,1.65013063712687,0.12951072593548,0.574426201312774,-4.34819586233932,"Dtymk","GSE41345",FALSE
-0.0745025369999999,0.514750771333333,-0.868266988866538,0.405331061989496,0.739003812586054,-5.0456722058701,"Dus3l","GSE41345",FALSE
0.00730636359999993,1.53807703011111,0.0734030151140015,0.942913369421913,0.985311256111626,-5.35299778641836,"Dusp1","GSE41345",FALSE
-0.0217660180500018,1.71230214,-0.189400636720728,0.853516733503302,0.954810312124479,-5.33994559843564,"Dusp11","GSE41345",FALSE
-0.00441911634999991,0.489301955888889,-0.065359782023902,0.949158334146756,0.986441609221544,-5.35347655979926,"Dusp14","GSE41345",FALSE
0.1256423851,0.405767327444444,2.08377225098923,0.0634156275593047,0.564515411734788,-3.86851220567846,"Dusp15","GSE41345",FALSE
-0.0724815872500006,0.371115098222222,-0.515922760352084,0.616971396763711,0.84604722800647,-5.24285682521929,"Dusp16","GSE41345",FALSE
-0.0891890182,0.764204277555556,-1.08525018879539,0.302940195213833,0.67816321279793,-4.88292210633052,"Dusp19","GSE41345",FALSE
-0.0480583941000004,0.190722833333333,-0.824976114053929,0.428367688428258,0.750917738002808,-5.07460875373139,"Dusp22","GSE41345",FALSE
0.0570623070500002,0.382418339555555,0.860390289262373,0.409458023135601,0.740837121901425,-5.05102912203041,"Dusp23","GSE41345",FALSE
-0.304778392249996,2.15748798977778,-1.79356576620081,0.102714062521682,0.573793150721065,-4.19406193837002,"Dusp6","GSE41345",FALSE
-0.0398707019499996,1.28079606122222,-0.261563762534693,0.798894557137649,0.931649799439166,-5.32606460439195,"Dusp7","GSE41345",FALSE
-0.0683996417000003,1.58121075944444,-0.88258597357839,0.397902376791794,0.73460038065103,-5.03583040664102,"Dusp8","GSE41345",FALSE
0.0847719136000006,0.792432987444444,0.730621333458623,0.481552367213876,0.782115487233358,-5.13328187633862,"Dvl1","GSE41345",FALSE
0.0320605148999991,2.84154299433333,0.580528325856591,0.574233813773013,0.825502030461033,-5.21352126557373,"Dync1i2","GSE41345",FALSE
-0.11673262015,1.07433552788889,-1.82999455864258,0.096766611304207,0.573793150721065,-4.15409126869036,"Dync1li2","GSE41345",FALSE
-0.0467793766999998,0.813822042111111,-0.766327488056765,0.46095086324323,0.769217472976707,-5.11180148742369,"Dync2li1","GSE41345",FALSE
0.118878156350005,3.47381994655556,2.14559287512389,0.057123961868856,0.552658308806149,-3.79748819254386,"Dynll1","GSE41345",FALSE
0.0546681035999996,0.909617282333333,0.786987613477865,0.449293606397053,0.760076369359388,-5.09896767477529,"Dyrk1b","GSE41345",FALSE
-0.0776674498000001,0.886976281222222,-0.853656374892638,0.413009012677312,0.741629838353521,-5.05557659320999,"Dyrk3","GSE41345",FALSE
0.0175356798500002,-0.0683705571111112,0.270868575822878,0.791926585653583,0.929469360616727,-5.32395616545754,"Dzip1","GSE41345",FALSE
-0.0117953092999996,1.50437771311111,-0.108597931873955,0.915640579175174,0.977755249711254,-5.35025126047073,"E130012A19Rik","GSE41345",FALSE
-0.0739768757,0.451871122777778,-0.969383122586862,0.35490993062402,0.713640661936576,-4.97338188464065,"E2f1","GSE41345",FALSE
-0.0938835293500004,0.542937280555556,-0.859900882250725,0.409715394206439,0.740837121901425,-5.05136062610097,"E2f5","GSE41345",FALSE
-0.116324049349999,3.27022136911111,-1.28442136883706,0.227565095864701,0.620663703122923,-4.71036229117489,"E2f6","GSE41345",FALSE
-0.0869514106499997,0.311122625,-1.46973275837745,0.171969374819648,0.590052931837169,-4.53318883258027,"E430018J23Rik","GSE41345",FALSE
-0.0460420380499996,-0.191354091222222,-0.625899095770489,0.545212364060996,0.811641100947509,-5.19101911734494,"Ebag9","GSE41345",FALSE
-0.444121223849999,1.695099656,-4.80302185924756,0.000692838882028662,0.519305144899208,-0.996367464350492,"Ebna1bp2","GSE41345",FALSE
-0.0491125916499998,0.817386714888888,-0.694775421409746,0.502806374163093,0.792639120007653,-5.15393940174073,"Ebp","GSE41345",FALSE
0.11971750455,2.198234028,1.31960972928787,0.215985324145457,0.614740970650072,-4.67785545424857,"Ebpl","GSE41345",FALSE
0.0410782211999999,2.347618856,0.609185239060514,0.55580522835248,0.815414097078774,-5.19948858671603,"Ecd","GSE41345",FALSE
-0.1599734798,0.0950587674444445,-1.77941428498272,0.105113482211965,0.573793150721065,-4.20950567646944,"Ece1","GSE41345",FALSE
-0.0602675828999967,2.081216029,-0.774966815690714,0.45605262360838,0.766369003951037,-5.10647065717072,"Ech1","GSE41345",FALSE
-0.00270213874999989,0.955485144444445,-0.0257682504148896,0.979942312128567,0.996535899435461,-5.35502467705988,"Echdc2","GSE41345",FALSE
-0.00119656785000015,1.42862012466667,-0.0221364259066452,0.982768730611147,0.997040630069024,-5.35509934789486,"Echs1","GSE41345",FALSE
0.0108168865,-0.0354212098888889,0.158305664352344,0.877324608654592,0.965341900844179,-5.3445693328494,"Ecm1","GSE41345",FALSE
0.0348477631500003,1.48240675933333,0.363219047427399,0.723899788694526,0.89927300843159,-5.29912864859115,"Ecsit","GSE41345",FALSE
-0.25045120895,0.200806221777778,-3.43100490760733,0.00630129811799739,0.537623773850961,-2.32337479359051,"Edil3","GSE41345",FALSE
-0.0328351037500001,-0.113349836444444,-0.470427012395724,0.648006472723438,0.86148839876386,-5.26156742096325,"Edn1","GSE41345",FALSE
0.0417353644499998,0.623864792666667,0.716951823641236,0.489590331591643,0.78728806312102,-5.14126756634152,"Ednra","GSE41345",FALSE
-0.366486935000001,3.39952508877778,-2.83930779078567,0.0173448985357643,0.537623773850961,-2.98942530842687,"Ednrb","GSE41345",FALSE
-0.0356746984500002,0.00225298766666672,-0.285580147610889,0.780948992401368,0.927101169651624,-5.32047493824872,"Eed","GSE41345",FALSE
0.237784732099992,8.58301285455556,1.02995500041749,0.326974506594326,0.696928333370747,-4.92706784489629,"Eef1a1","GSE41345",FALSE
0.649609840350001,9.058399781,1.66750157100373,0.125960216093964,0.573793150721065,-4.32982987962555,"Eef1a2","GSE41345",FALSE
-0.177928729549995,4.51119650344444,-1.06438110274056,0.311847780597393,0.679917145504823,-4.89978740735153,"Eef1b2","GSE41345",FALSE
0.1249468823,1.61074052688889,1.48940176975502,0.166814956627086,0.5897571471234,-4.51356926331643,"Eef1d","GSE41345",FALSE
-0.19425182955,1.15518827933333,-1.89199026959265,0.0873697891312989,0.573793150721065,-4.08540120552024,"Eef1e1","GSE41345",FALSE
0.246390078449998,5.76613124433333,0.695710200265543,0.502244926949785,0.792639120007653,-5.15341238472159,"Eef2","GSE41345",FALSE
-0.1266806359,0.159992783555556,-1.54287930060494,0.153472840581492,0.580042267756514,-4.45951353455946,"Eef2k","GSE41345",FALSE
-0.19901774615,-0.0348157652222221,-1.60783430732879,0.138532371491622,0.579351577338652,-4.3925348480681,"Efcab1","GSE41345",FALSE
-0.0749361377,0.0596466681111111,-1.06281954522435,0.312522236595898,0.680798980195728,-4.90103951000289,"Efcab2","GSE41345",FALSE
0.0440003076500005,0.334508940888889,0.409270602475779,0.690853059646438,0.883254635185195,-5.28413007072132,"Efemp2","GSE41345",FALSE
0.0266692111,0.712455600111111,0.261732186657964,0.798768265122016,0.931649799439166,-5.32602708404448,"Efhd1","GSE41345",FALSE
-0.0847852577500001,-0.0962152807777778,-1.08289879101493,0.30393400427518,0.67857764272554,-4.88483458128111,"Efna1","GSE41345",FALSE
0.023910762,0.00526548733333332,0.404181298692408,0.694473492313318,0.884848363248122,-5.28587225145563,"Efna3","GSE41345",FALSE
-0.30774151465,1.06220054888889,-2.99789306751921,0.0131975087481409,0.537623773850961,-2.80703838349369,"Efna5","GSE41345",FALSE
-0.0365514026499999,0.352207356555556,-0.445247784776473,0.665496292035675,0.869829062360083,-5.27121922432815,"Efnb1","GSE41345",FALSE
-0.0360543463,0.0565467608888889,-0.526464656692953,0.609888438190608,0.842417801642081,-5.23829008769509,"Efnb3","GSE41345",FALSE
0.0380890459000006,0.924125764444444,0.426372534293089,0.678747172370983,0.877222447531232,-5.27812255599451,"Efs","GSE41345",FALSE
-0.01452818255,-0.0310110952222222,-0.266930235441529,0.794873537823158,0.930921330989825,-5.32485742202271,"Eftud1","GSE41345",FALSE
0.1138696142,2.24382954822222,1.2047736212834,0.255658821335185,0.641365508558957,-4.78178495558243,"Eftud2","GSE41345",FALSE
0.131179708900001,2.04073637244445,1.49394044690707,0.165644722898722,0.588386266586014,-4.50902157101073,"Egfl7","GSE41345",FALSE
-0.0715632922000002,0.200286269555556,-0.980598340490841,0.349609805936634,0.710557775912246,-4.9649721538188,"Egfr","GSE41345",FALSE
0.0875370661500003,0.190042929333333,1.70539442522252,0.118516746123709,0.573793150721065,-4.28946577816374,"Egln2","GSE41345",FALSE
0.0442064436500018,3.06177258788889,0.348753370303635,0.734408249352476,0.903322146703545,-5.30348274420067,"Egr1","GSE41345",FALSE
-0.0258336578999997,-0.121958106333333,-0.220681842542314,0.829720679756366,0.944959202850969,-5.33446750066776,"Egr2","GSE41345",FALSE
0.119215503750002,1.66302468633333,1.04948460803676,0.318326918513573,0.688053934098933,-4.91167536239842,"Egr4","GSE41345",FALSE
-0.1469014298,0.356036443444444,-1.19332430130275,0.259917554720474,0.641851050902518,-4.7917958780851,"Ehbp1","GSE41345",FALSE
0.17441729605,0.137284260444445,1.8048482238091,0.100837141757412,0.573793150721065,-4.18171518134061,"Ehd1","GSE41345",FALSE
0.0476882948000005,1.14773083788889,0.699408918376081,0.500027156792827,0.792639120007653,-5.15132092348301,"Ehd3","GSE41345",FALSE
-0.0960080902499998,0.828447237666667,-1.08297503012965,0.303901742985518,0.67857764272554,-4.88477262166279,"Ehd4","GSE41345",FALSE
-0.01918302215,1.50515803777778,-0.349580174198139,0.73380605097856,0.902801638225147,-5.303238506623,"Ei24","GSE41345",FALSE
-0.0810534065500003,1.09403397755556,-0.813962101954783,0.43436660774718,0.753788989287347,-5.08177166760043,"Eif1a","GSE41345",FALSE
0.0458294842500003,0.849758960666667,0.634839577326252,0.539593841062634,0.811572269569108,-5.18640315402516,"Eif2ak1","GSE41345",FALSE
-0.0510490242999998,0.0307252175555555,-0.533684966997552,0.605061359950051,0.840972840261782,-5.23511244047841,"Eif2ak3","GSE41345",FALSE
-0.0800530522999998,1.75019686344444,-1.06688810506552,0.310767290072346,0.67958968631025,-4.89777433201883,"Eif2b1","GSE41345",FALSE
-0.0550050776500003,0.908188164222222,-0.762378233622669,0.463201232990466,0.769838850724009,-5.11422112037235,"Eif2b2","GSE41345",FALSE
-0.00931635719999976,1.571576092,-0.178724643446461,0.861674776878977,0.957142268678564,-5.34162562021252,"Eif2b4","GSE41345",FALSE
-0.00852369035000072,4.13155868377778,-0.103814728142743,0.91934122659451,0.979142092020299,-5.35068676114458,"Eif2b5","GSE41345",FALSE
-0.297980062000002,1.57347345388889,-2.56306738804583,0.0279429330203086,0.537623773850961,-3.31109088097108,"Eif2s2","GSE41345",FALSE
-0.206340305399999,1.314299083,-2.30375157311237,0.0436368050394305,0.551749088057453,-3.61414506578617,"Eif2s3x","GSE41345",FALSE
0.201233891700005,4.776878593,2.15453773187382,0.0562645587326374,0.552658308806149,-3.7871766721908,"Eif4a1","GSE41345",FALSE
-0.223920959899999,7.17590268377778,-1.95696265314432,0.078436562033638,0.572386052113846,-4.01260095421513,"Eif4a2","GSE41345",FALSE
-0.12627546195,0.165983175666667,-1.78133357446889,0.104785084584202,0.573793150721065,-4.20741394721368,"Eif4b","GSE41345",FALSE
-0.0698411739500001,-0.0460127045555556,-0.856719976335602,0.411390883383375,0.740973672484891,-5.05351141012244,"Eif4e","GSE41345",FALSE
0.0354511012500001,-0.018368307,0.374355763911641,0.715850197028944,0.896650658871088,-5.29565983165714,"Eif4ebp1","GSE41345",FALSE
-0.0272144156499992,0.443181736555555,-0.315969294900742,0.758434349440557,0.915020197183907,-5.31271332099077,"Eif4ebp2","GSE41345",FALSE
-0.0804309246999995,1.35161347455556,-0.846525144884612,0.416792395429459,0.74245286123305,-5.06035982529984,"Eif4enif1","GSE41345",FALSE
0.1428499853,0.907625311555556,1.96921033854129,0.0768513106416195,0.569105961183094,-3.99879308191226,"Eif4g1","GSE41345",FALSE
-0.11065472885,0.511441621111111,-0.806543007497491,0.438438925549892,0.755554029455419,-5.08655054801656,"Eif4g2","GSE41345",FALSE
-0.13359340865,7.12100582911111,-1.28502866018162,0.227360998047606,0.620663703122923,-4.7098060964877,"Eif5","GSE41345",FALSE
