"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.93030088043059e-44,0.943810582050162,0.649,0.317,1.31814430927881e-39,"18","SPAG16"
4.35686923461147e-44,0.877150470732987,0.524,0.22,1.46120680390399e-39,"18","ELMOD1"
5.38657290624174e-44,0.770435807397013,0.551,0.237,1.80654882129535e-39,"18","CEP126"
6.67068335639791e-44,1.15097577949283,0.346,0.115,2.23721378406873e-39,"18","AL591501.1"
7.45638916463939e-44,0.823642938786128,0.824,0.489,2.50072379803676e-39,"18","FBXL17"
7.64005082259278e-44,0.939723341927534,0.398,0.144,2.56232024488117e-39,"18","ACVR1B"
8.20181172456204e-44,0.525715103501948,0.598,0.263,2.75072361618362e-39,"18","MAN1C1"
1.21612917344627e-43,0.716034136174209,0.602,0.273,4.07865402190408e-39,"18","PIK3C3"
1.29426765703326e-43,0.802702958600589,0.324,0.103,4.34071486815815e-39,"18","SNX7"
1.34536998748289e-43,0.653549977078927,0.5,0.199,4.51210186402013e-39,"18","NEURL1"
1.83704463164085e-43,0.796745553604071,0.505,0.204,6.16108028559709e-39,"18","PRKAR2B"
2.07458889744768e-43,0.7657770167863,0.659,0.307,6.95775624426004e-39,"18","ARHGAP44"
2.18667164462412e-43,0.708237082119235,0.734,0.359,7.33365936174037e-39,"18","HSPA12A"
2.42741659966017e-43,0.506337012594537,0.441,0.164,8.14106979194029e-39,"18","PTPRF"
3.21735012436902e-43,0.923415000010792,0.554,0.239,1.07903488471088e-38,"18","BICDL1"
4.190869296559e-43,0.588838579042207,0.524,0.22,1.40553374467996e-38,"18","AL669831.5"
4.90525513629217e-43,1.43952174997237,0.271,0.079,1.64512446760967e-38,"18","RDH13"
5.56279908897486e-43,1.18859485893905,0.312,0.099,1.86565155846039e-38,"18","AGAP2"
5.81607127700984e-43,0.832599325311591,0.649,0.312,1.95059398488356e-38,"18","KIAA0825"
8.05277935726793e-43,1.41948491887784,0.346,0.12,2.70074114084052e-38,"18","LINC00970"
8.3738442194491e-43,0.751770185808981,0.337,0.111,2.80841987431884e-38,"18","ZSCAN30"
9.58412150397376e-43,0.672415131441493,0.695,0.34,3.21432267000272e-38,"18","ADGRL1"
9.9296693829844e-43,0.76396247680609,0.505,0.208,3.33021251766531e-38,"18","AL357153.2"
1.00623814503763e-42,0.782865076292082,0.585,0.263,3.3747214908272e-38,"18","C11orf80"
1.37537959222583e-42,0.573411719466736,0.629,0.278,4.61274807640698e-38,"18","CACNA1E"
1.4545726903133e-42,0.603358942452756,0.527,0.217,4.87834588877275e-38,"18","SYTL2"
1.53650272074197e-42,1.00109475973934,0.361,0.126,5.15312282482441e-38,"18","STMN1"
1.69512458310049e-42,0.835956670588016,0.644,0.305,5.68510882680242e-38,"18","TMEM232"
1.91281645769298e-42,0.83179916148941,0.285,0.085,6.41520383581073e-38,"18","AK4"
1.91663972225144e-42,0.855162935603114,0.659,0.324,6.42802630048689e-38,"18","ZNF483"
2.09386244446311e-42,0.710366576783042,0.407,0.15,7.02239586624039e-38,"18","ANKRD27"
2.58943429088838e-42,0.709266065604411,0.568,0.249,8.68444472478144e-38,"18","ZRANB3"
2.64666040388565e-42,1.03615146514829,0.402,0.151,8.8763696625517e-38,"18","ST8SIA3"
3.21991377151082e-42,0.827647921246338,0.434,0.165,1.0798946806893e-37,"18","HS3ST2"
3.48042742556333e-42,1.35262279962227,0.293,0.091,1.16726574998543e-37,"18","LINC00923"
4.1084803046229e-42,0.970130874327395,0.417,0.159,1.37790212456443e-37,"18","RPL37A"
5.15858135804152e-42,0.794030712768171,0.263,0.076,1.73008501585996e-37,"18","COL4A1"
7.80219193972621e-42,0.896074244798903,0.427,0.163,2.61669913274538e-37,"18","NCAN"
8.95703657854191e-42,0.920101534751985,0.432,0.165,3.00401092771139e-37,"18","STAMBPL1"
1.12445821109188e-41,0.553860721748445,0.298,0.091,3.77120794835995e-37,"18","DPYSL3"
1.19843953031264e-41,0.721307515122311,0.7,0.356,4.01932649676252e-37,"18","ENSA"
1.48405084931647e-41,1.00914862133659,0.327,0.108,4.97720973843758e-37,"18","ZBTB18"
