,GSM1412394,GSM1412395,GSM1412396,GSM1412397,GSM1412398,GSM1412399,GSM1412400,GSM1412401,GSM1412402,GSM1412403,GSM1412404,GSM1412405,GSM1412406,GSM1412407,GSM1412408,GSM1412409,GSM1412410,GSM1412411,GSM1412412,GSM1412413,GSM1412415,GSM1412417,GSM1412420,GSM1412422,GSM1015323,GSM1015324,GSM1015325,GSM1015326,GSM1015331,GSM1015332,GSM1015333,GSM1015334,GSM1015335
Slc4a8,6.5489742689501,6.65679964468321,6.50989524358717,6.4576787391033,6.32076087584502,6.40589970415983,6.22088987047297,6.33780969155219,6.27578988456787,6.58049659488896,6.77610075093549,5.91272485615256,6.51585337017336,6.40076054490784,6.23670624593668,5.87597802216238,5.47910932698821,5.87968798075127,6.05758746252542,5.89044103435596,5.62389473951627,5.83025961041179,5.72916926491963,5.98374660087965,6.48083903927178,6.19353064161443,6.60046418304309,6.09795340788736,5.64316082625181,6.19048699377899,6.3432892549076,6.36209376746823,6.09642347351158
Slc5a5,6.26452074140374,6.41006407026643,6.23899283285437,5.89575748712953,5.99495723188879,6.29763617818715,6.13814584505953,6.13460143942882,6.46807419514879,6.53172699964778,6.18845665212324,5.9139866187686,6.00537261984828,6.18897542968689,6.79934643431981,6.80895800542196,6.862784284754,6.8256064135451,7.0291998704315,7.08964515129178,6.90199669455174,6.99145443851593,6.95865643231818,6.86893287258368,6.83935861743997,6.20114307725315,7.03191894828638,6.32370574374588,6.17577121880983,6.25547642285093,6.09081813388479,7.02680993161535,6.7655087281082
Slc5a6,5.77636128226079,6.49247000102927,6.18481163245656,5.82749870172649,5.53292290293815,6.13387945870653,5.38588990277629,6.11533176164114,6.18983881927607,6.35360215622459,6.5066680827866,6.0302809058513,6.26944827099208,5.70474662525302,6.15932416805917,5.72662530003719,5.4893309280015,5.59022627382542,5.71122215998691,5.95716738478845,5.65365438076121,5.6596018813607,5.94070811885419,5.27227000142935,5.89452931403914,6.13909870434661,6.12558662195653,5.77292503861313,6.23268248687832,6.1640120947746,5.60783759787772,5.94730181568303,5.84128857085964
Slc6a1,8.82866199734358,9.14369101785272,9.19261210483196,8.81331700406502,8.99830128223234,8.91951455012175,8.82935546889396,8.94331656645681,9.00883939710757,9.02744765181029,9.16850970670545,8.98202815352301,9.20958370998438,9.23735651026379,8.49729243167909,8.85453153648889,8.82017301378511,9.54355085640958,9.14613730454624,9.19099278878267,8.98589496613868,8.97697727777388,8.91505698228146,8.95734573688018,9.17183673707722,9.06183792485239,9.05371334748564,9.095051867098,8.9208671452362,9.03860293191468,9.04951364097389,9.1227732337943,8.98690233511364
Slc6a12,1.65077847466204,1.55337900500439,0.683739641273597,2.09336790907577,2.95776751288932,0.877355745590691,2.90369278534055,0.74633210871146,2.77999447747311,2.95521907270772,1.8750557782757,1.83322954867334,3.21147047991718,2.57338135872095,2.82112017750848,2.11906446599331,3.70489220867779,5.9712225704952,2.63135375777727,4.05457432234733,2.09018575811555,1.43277762483509,3.1031864355297,2.38362377226433,2.94532360174026,2.52637096579001,2.84062364848316,2.62030744476219,2.03063351463303,3.24679013616255,3.13709150675557,1.12117889875958,2.8064423348794
Slc6a13,5.64409334107087,4.96262578932755,5.33509042531904,6.05155292097054,5.50640690360254,5.64459430482426,5.58279613965024,5.35968067218008,5.71097622702368,5.56183302434818,5.44869726078849,5.7512057266954,5.67723311345855,5.91118266212846,5.10731348548473,5.64426280581527,5.6859512259765,5.98438214903305,6.18339973430983,4.79206611993188,5.39847725431408,5.65680933215043,6.00675966122454,5.83147529336239,5.27703001658199,5.57383462139101,5.71910094993499,5.53435970028082,5.39373090373659,5.83887146036512,6.00077986854393,4.86182499623857,5.9915899142454
Slc6a15,8.32838153348444,8.71220127431377,8.63044561893115,8.58500849841638,8.45477745705464,8.5149334885323,8.72835578883234,8.58687712328276,8.54925824923258,8.6759570901708,8.59349296930639,8.35855898312787,8.46569860854465,8.33468956015847,8.07501324313403,8.13167825727687,8.16492573542386,8.31157657458942,8.20743979713953,8.29616069631484,8.31601745808477,8.01352749466685,7.94307397567384,7.93334734431672,8.10080299904743,8.23326629726411,8.41176223263688,8.46123170740489,8.61513361770272,8.8105263917092,8.45300913701072,8.3624504773897,8.29448392389114
Slc6a17,9.74335324145989,9.67799387919868,9.77514685822081,9.34566050623215,9.43754272296096,9.42125000071455,9.56771134156675,9.6504471029687,9.32832141366372,9.73032348156108,9.76866763974637,9.60234768561596,9.35569873979844,9.36514032541562,8.95436923122602,9.50993161607414,8.65856297765162,8.72866753945581,8.8761736625533,8.91911490582081,9.31135746410359,9.37889859666854,8.96041915877095,9.0775204439831,9.27344400692053,9.35475040014869,9.50488675093004,9.45170383537405,8.9023665356331,9.02910263488901,9.48098207594176,9.50173542972829,9.56519953710587
Slc6a6,8.14821834843097,8.19879278249344,8.35779659066385,8.38172657488273,7.90173854896336,8.21141080562638,8.22640301799259,8.15047380116699,8.54529635096846,8.03912180953583,8.48144222718886,8.09612779844591,8.2349797803415,8.02576332748739,8.17139445817803,9.40076546893557,8.20394068629452,8.44020882546761,8.50592974107431,8.69075934237003,9.17624048586347,9.41542844809677,8.79437066873039,9.01447991400567,8.78184357891206,8.26123926342022,8.52527616955204,8.07986842897151,8.62898083159345,8.52202821678899,8.54938367689068,8.38336562320398,8.20501267597424
Slc6a7,8.06608144257196,7.92851576177635,7.75515012709277,8.19902582479586,8.03493391562113,7.79729798587634,7.70327394753355,7.82779881126022,7.8146410135087,7.74458155309153,7.66740090649382,7.78171404390975,7.60762688445467,7.67507699375268,7.21900346127544,8.11978163724123,7.17594442517204,7.23329870371766,7.24972844892383,7.78537771725355,8.04283768102764,8.30252701089968,7.15748359673963,7.54966867034856,7.63226472582039,7.73368934340564,7.60169357782688,7.65908361204117,7.59021413219894,7.28297081136812,7.83027490143424,7.78879113373161,8.18904337179131
Slc6a8,9.08333746869384,8.57136690660788,8.64332392357869,8.73556987335625,8.8285333412227,8.78211700264247,8.99362022400016,8.88462701760736,8.74151748608324,8.6917681857392,8.60249862317545,9.00686106016058,8.70060081473505,8.67896456590427,8.75709425331623,9.11188127980663,8.51482661186204,7.92581281179648,8.23738286535174,8.04791804867689,8.76059866965876,8.67431290147358,8.49767995848646,8.86869817707311,8.53181287407886,8.57208330732284,8.46369833055995,8.45052766155468,8.73566320473324,8.62112158554826,8.72449671510588,8.68842205703572,8.69732304415953
Slc6a9,7.965388708552,8.1327614347755,8.00529353595667,7.62377680228038,7.87588937582949,8.23327733718885,8.02951311775786,8.0007660531104,7.95636566396566,8.05229261195453,7.97556785806251,7.87733713607434,7.91762780033428,7.72141491429054,7.78980325736108,7.94009071127852,7.48700853210736,7.69830780830096,7.44717546069138,7.57992513906054,7.61012376588625,7.60536654128591,7.45626563147969,7.6192769783606,7.57171417399243,7.83340806440682,8.08925323247362,7.84362270826177,7.3994935960188,7.84683627534043,7.90736537537819,7.77318917505098,8.13679624487216
Slc7a10,6.92643548025116,6.83358915153257,7.00901962954235,6.7125417098597,6.84164125489648,6.88130753131362,6.85003140140472,6.76277619050437,6.89251757008048,6.94581086398492,6.90685823350923,7.1207588518205,7.07327184373104,6.67130754531744,6.42778830345748,6.61618040992797,6.89810428589946,6.85788927771757,7.13979832612204,6.89367159639702,6.84379613858758,6.67904669670718,6.76498235076215,6.99995734401466,6.86836825319882,7.0406536578555,7.08927881739521,6.73720393716018,6.9723047935307,6.88345214520216,6.89698018743882,6.67654508760743,6.66709722359053
Slc7a11,6.40425855838675,6.14936046843795,6.05138015902488,7.1628371703798,6.69012345829268,6.50510234431297,6.60633601362884,6.46591401746731,6.44158577106339,5.74412821023091,6.29783732654256,6.24668116209556,6.53402434452391,6.18402155800937,6.12923187800785,6.6086322830977,6.84984351468268,6.49694429426227,6.22939819048169,6.69298774470598,6.45027637476374,6.53265723915182,6.53155450186773,6.91712645880683,6.0090842151782,6.5468613478071,6.36532776314103,6.52364722838347,6.5264915285575,6.45380423283314,6.52144778039118,5.91615682444317,6.75258818498619
Slc7a3,6.33472181701828,6.62124519529842,6.23590062919416,6.61087603374803,6.59526854781293,6.46058488613398,6.70613241302366,6.80219472245356,6.77659026391006,6.65753964984193,6.30077132565589,6.58530316225021,6.78158492571137,6.74673982989093,5.78922952518296,6.31045511912853,5.77079475151823,5.41118717570173,5.98499237191155,6.18566600415981,6.54820844442722,6.37026044219585,6.04563311226257,6.11791465602252,5.95970179447459,5.83555988617644,6.55322086426443,6.14999942025111,6.54867139351905,6.68835028424389,6.32413199390711,6.70437637948141,6.32698232569657
Slc7a4,9.48998133190863,8.71791279611915,8.74806465262368,9.23511173376484,8.92965265044507,8.94475069634327,9.23948313434606,9.2504113942437,8.92234860677461,8.84818869878572,8.71049020712235,8.80645447568305,8.79163548615772,8.69390135194647,8.75588588158421,9.05394065000116,8.65360941759555,8.43684337776051,8.48538916967041,8.37768318820483,9.35303861968378,9.34953705762458,8.99760700893724,9.21866345046373,8.86540867208288,8.81679256111206,8.68708468153268,8.77120294026758,8.91589012176924,9.01592371834975,8.85681894748939,8.91230484157652,8.66296956347799
Slc7a5,7.57684853591721,7.28275406814221,6.56402933410093,7.30817682365389,7.18159461758983,7.45570752147361,7.05810796919828,7.20419303817989,7.09556633155769,7.06934289824779,7.17087700349534,7.17646186918556,7.08536748144098,7.50098258515282,7.24594664633286,8.03603177779827,7.63543623601641,6.70948078543852,7.02858133851522,7.19448544081204,7.65904156720733,7.93236367242345,7.59934864414315,7.92818048210458,7.09644715611708,7.13204852139797,7.33758062191518,7.10993561830146,7.24904135307935,7.1254641638961,7.38720702147616,7.3891098419979,7.27813232913334
Slc7a8,6.93121342191264,6.92089482232447,6.42683331386779,6.68148851989902,6.61044520178504,6.56462131166382,6.67771968919245,6.33196597235907,6.60759737210087,6.36123576289503,6.72788266469257,6.75084009821857,6.47735608893549,6.82425608786886,5.41365845272847,6.46521078714419,6.14612742534619,5.37662523117347,5.78492663211912,5.93737937025779,6.19967011073256,6.56949820008373,6.47324382974876,5.76207062675558,6.46938905149989,6.04596779708933,6.61224383841753,6.1705821578086,6.09149087784408,6.05024070290982,6.30910362633601,6.64092317477619,6.61419224586456
Slc8a1,8.03061416492296,8.61748182944379,8.62472517642989,8.01102931893475,8.00110198844782,8.02850306874802,8.15387674417121,7.68537484061225,7.82286215198459,8.43195262016756,8.48844092711556,7.96179504381744,8.20148248556665,8.07411772879982,7.37811269814027,7.70437502230819,6.92659541786557,7.31583038505532,7.52675193925381,7.52066357148609,7.24937865819043,7.50764997264423,7.03588461164273,6.75333623145433,7.89597863296169,7.95774502068785,7.56162835935378,7.92748796356964,8.45533781250434,8.05145366171307,7.59901380708037,7.78731186454151,7.78887986393316
Slc8a2,5.79697062998067,5.76499673809214,5.92124690223063,5.41450961230671,4.97452997948584,5.27014473217706,4.58419641961769,4.85527493531923,4.9019654512235,5.65128255863262,6.11459221660891,5.28281419718672,5.67866481411532,5.67145091635423,5.20485374490337,5.81683627520942,5.22436824712555,6.64819147456258,5.54781835391232,5.63962824945681,5.67875476779794,5.9676736872181,5.30433653346994,5.79695522146666,5.97075880599198,5.72075836590642,5.72922338185111,5.65209973346034,5.39152509675811,5.24073895128904,5.36070573568106,6.08665309149517,5.4823091751858
Slc9a1,7.41741889035708,6.61919214313118,7.26529911077209,7.0185881177307,7.21726888936207,7.19996719991224,6.86721253396352,7.10005516401036,7.00021547167867,6.739921095242,7.20298676346975,7.3809451894998,6.98359993232566,7.2631067851353,6.71978364251137,6.7843571533862,6.42019167093649,6.01654488106762,6.66755297718148,6.62507154619544,6.67666494753183,6.85701497596894,6.6999910892887,6.7676556346105,7.15630870976169,6.96159729060849,6.90229083483539,6.59852043613685,6.35384629141925,6.76718272887762,6.86883685024458,7.02728000968578,6.9642662186187
Slc9a3r1,9.74897320347812,9.15977066291639,9.0886143719697,9.51780533333058,9.75544628790276,9.65423257497013,9.61029338616817,9.61758899570475,9.75010086709123,9.25965434280949,9.03839958193798,9.91918665963027,9.8001101579575,9.78515072262552,9.03509655062131,9.42904490139242,9.61393765332525,8.93326055555052,9.17922878247489,9.15431424294479,9.54427563171091,9.56505729236024,9.68091286261837,9.85206127362676,9.27616860125879,9.40413618905605,9.39949172367545,9.30230795460429,9.51664237211835,9.30474069874213,9.52881764093229,9.3227604541704,9.4715781971308
Slc9a3r2,8.35258187879204,8.08180972128993,7.81697420146212,8.0185979099265,8.26450427439594,8.08710581588339,8.13854225514181,8.1943583321744,8.03092757352763,8.2859459780578,8.02185631740386,8.31163638653068,8.2332570846409,8.36377512909233,7.98250591978653,7.67425079016321,7.85612437140303,7.80731890746538,7.72107461945657,7.70313802206458,7.83610809486869,7.75361573692245,7.62100809686922,7.85795040119206,7.73073125822752,7.88841892518211,8.04570449412945,7.9761518861316,7.759715289017,8.05290891480506,8.02731667230823,8.10927178341084,8.23892212061723
Slc9a9,7.07408929942162,6.81240733605905,6.77412595476659,6.30512498214413,6.69807679617429,6.41430185451868,6.75854452055522,6.64125005787752,6.54580679461818,6.85626200740305,6.82818214864539,6.4930228803041,6.54993260093564,6.48588658458769,6.29422524965435,6.21658186790806,6.03136284916454,6.26520928698596,6.12007836845304,5.94810353529558,6.29354845740317,6.32092349983981,6.27767920661782,6.12301928418312,6.39273311465831,6.50045059116884,6.06784331451621,6.41080250476319,6.98556974075552,6.60684578618476,6.43501007698816,6.56296113136874,6.4715811520608
Slco1a4,7.49566944637273,7.75464149096447,7.37715810545215,7.44319402905928,7.51628276297725,7.40282304731671,7.44094148116751,7.69107689249241,7.50950031569285,7.57865255829247,7.55569261714147,7.66766036345417,7.63226179771933,7.48581859876065,7.50959841632142,7.4890467548399,7.62050321955571,7.56864128513472,7.73096821764085,7.62974793823598,7.6275374881976,7.91767169405314,7.42846248016768,7.78108433312034,7.37995045327738,7.64836911180603,7.38847675800168,7.74726723620814,7.30282915912419,7.94471562780653,7.79486148501865,7.7588486611377,7.30855318710248
Slco1c1,8.33026380277506,8.0927278184673,8.01160487694371,8.11129076535636,8.19535059472484,8.14922869192041,8.25881195427102,8.2411656019202,8.29302103326767,7.84100848810527,7.91689331071568,8.20603270134553,8.26255961243852,8.19289870760046,8.45442523817347,8.53560244087845,8.56458948238094,8.26299543127774,8.49895003395372,8.25062433473643,8.785038133802,8.67309389021729,8.48468205842925,8.60045570649139,7.75527726936359,8.56869613313094,7.89100685012772,8.470391603695,8.40853431520964,8.71989549234808,8.42261849353777,8.45166263298309,7.82125753114772
Slco2b1,8.03252841556393,7.1598590336982,7.05027881577178,7.91718431016619,7.64012250978254,7.68016508839784,7.57725399478568,7.8218568131191,7.71142692158898,7.11569031803602,7.11761141842129,7.56591117301913,7.58097287173568,7.82815404104338,7.83545797344109,7.75977830728707,7.49733467334493,7.31858018063942,7.20453412082447,6.98462258206399,7.42332121588725,7.87976868029872,7.64454583171976,7.85450347486515,7.4721221986738,7.42920313378341,7.54213591461641,7.4653928705939,7.48880534663533,7.42216413727716,7.35742103195382,7.34241040808803,7.35912897979527
Slco3a1,7.92897294794675,7.42056263226817,7.62556554747585,7.43355117590466,7.61791997500847,7.74680542683422,7.83647206071139,7.59423333022522,7.72347343090369,7.49719170472082,7.4438643923987,7.94093282848821,7.80434228432845,7.73401792669946,7.22227992221233,7.51686933038348,6.96882338657009,6.94571314464858,6.72477628459811,7.11191329340142,7.43053876231613,7.32390969999546,7.21508462187766,7.26014058911716,7.3508430081804,7.24114817676,7.74724027906808,7.15139526106505,7.48407068732512,7.69999782107013,7.19702681021303,7.36910347191744,7.37531536650189
Slit2,7.48304370041885,7.75390311745477,7.79438525945559,7.47367260773201,7.62539597380417,7.47272284825346,7.58286339547832,7.32985315964196,7.53959504782942,7.65058073997467,7.98948943193626,7.46392330285664,7.70826505972116,7.74256005042103,6.81690945415157,7.00439498359324,6.44031167115751,6.92810890645881,6.87460747704847,6.96371493704865,6.99926069310583,6.94131568938343,6.77693102279405,6.28577779090535,7.48031268819887,7.12262426980907,7.16441157839435,7.22470190584227,8.09930734591494,7.32281249887859,6.95063787200552,7.21073747371462,7.42670504326643
Slitrk1,8.09813046951867,8.64616113477471,8.5945265976578,8.08928209178554,8.13874323197062,8.06302638326906,8.16562997820163,8.03545837868808,7.92423053046893,8.54466795441495,8.61425866559372,7.87989679283792,7.96742445197515,8.32811070513431,7.0397286399932,8.02678079237107,7.68335351301835,7.96969435213375,8.33967905543154,8.34907683756422,8.01094558912287,7.94213587240064,7.54113673332146,7.70305441332971,8.30390360178009,8.32088395331985,8.14612650660612,8.30331737896663,7.79177275912912,8.03510620999324,8.18966160917227,8.14038046891012,8.21620811977643
Slitrk3,4.40801300788779,2.74123039346616,4.52146592677894,3.47977098512428,3.69584574566536,5.02498072920562,4.47578984167292,3.0296124134183,5.03578347141557,5.25237461542013,4.10426746185403,5.16397217947348,3.65489130307582,4.43932530695542,3.09877795492595,5.34956977456718,3.59438417212452,3.68061846859599,4.60373706458539,4.9257937198857,3.31190141553115,5.6391761276282,3.76936858455276,4.43379214210119,4.41985966260746,3.99034140796442,4.3792502867092,4.297822574694,4.4419504102358,4.32592301033992,4.39382241368728,4.20524868885177,3.825965668446
Slitrk4,8.55857839931555,9.16404929869758,9.13780613603377,8.74944630044406,8.52373068080853,8.56507722868425,8.61800255272041,8.59510987174062,8.5025848765362,8.71341122776925,9.03990712000197,8.22727502667183,8.68022392563747,8.50066165595568,8.37120426365259,8.2668933354291,8.23247258249609,8.87759722104499,8.72311753106812,8.83675720147698,8.55548893880316,8.41079025416789,8.39046084212568,8.18677311479246,8.53436741416201,8.58130768786067,8.6030591588227,8.67222027944461,9.16866007863687,8.88285819093358,8.58405371426742,8.64379867733792,8.61106025372216
Slitrk5,8.26325343890412,8.06562624967714,8.29250685439128,8.02548527040058,8.20971700491402,8.29433350718261,8.07068532773609,8.06197501810656,7.95552881113592,8.37485608152437,8.24184057444749,7.97280615696072,7.84870834405138,8.30034326233549,7.5260296733408,7.87923803602707,7.34833382032226,7.0691812666845,7.32175146182963,7.35266346903836,7.65084100842034,7.79915845540631,7.49045612892716,7.20277101776858,8.57947789764327,7.71757495241152,7.94895934726165,7.66223555434322,7.64324071674151,7.79499498646831,7.8800200268197,7.95303591148874,7.37755615128189
Slk,8.39946272307695,8.28126852843169,8.46885968151522,8.3989299786842,8.32953670751738,8.31125713830028,8.44002791550931,8.285934360241,8.27101438638349,8.18796492890382,8.45913482402522,8.26095968076794,8.51293053719908,8.38786896590127,7.19405876817818,7.90920136483999,7.0980850878143,6.76323117545809,6.96994719078193,7.24001773764319,7.64672665452801,7.61817639953117,7.39749769658631,7.4758804671417,7.72808773341586,7.75286059783686,7.55689500757212,7.73616139313749,8.71712394322631,8.27962380384372,7.72347468154118,7.8814263055042,7.75935988925241
Slmap,8.96183525192156,9.02455573556004,9.07842586024375,8.97869767774726,9.16345164589587,9.12605319779524,9.10442903723995,8.98598996816213,9.06617281617686,9.06237519438666,9.21712815335079,9.11689473437772,9.10605224704492,9.25070029355404,8.40754252872639,9.02020722889419,8.59195115645609,9.07228937304322,8.82410714166663,8.97205589352384,8.94971025397236,8.76945676764811,8.70078696186466,8.64648167336222,9.01040454086556,8.75777745251477,8.83040722141448,9.00609777519823,9.43853806308722,9.37066474960324,8.94233775053459,8.95127732284113,8.64384467315306
Sln,4.03198002728525,3.11896128013995,4.32726685477651,4.16763298550845,4.1900303481531,3.78900516835924,3.03407864931804,3.85603201032414,4.25598151111515,3.77634938959105,2.93429669181172,3.35209631231381,4.49003212911177,3.96760224669192,5.33437268849133,4.65785495611896,5.01228310828022,4.56616307872052,3.98969151576225,4.55943322551226,4.17753879015016,3.67826485855923,4.28353875939886,4.61987817867245,3.55236035736363,4.27299127513595,4.27645932827824,3.84435886667243,4.43663297183726,3.58272738456874,3.81185375697542,3.73373474271068,4.93048882288647
Smad1,8.72871852785273,8.33759145804743,8.36589274620776,8.5846218738864,8.49286903675748,8.55435500216682,8.45950134178965,8.4751042554257,8.4148802352546,8.38852473286496,8.4183607056284,8.62691637138525,8.4951131559279,8.64010625413063,8.7843164754682,8.94410770117399,8.88929775319578,8.33138690282518,8.65461575997884,8.65881296371009,8.829866720265,9.00922410327501,9.02486575945242,9.10515771367773,8.3785343425144,8.11966822808455,8.64643039753625,8.88373411884323,8.9608693782368,8.53278231725982,8.70381021703413,8.50147238221746,8.67053013191393
Smad2,6.99755646132393,7.21935006648257,6.9687730195718,7.14482299075055,7.19982696638064,6.84934614383388,7.26663313437959,7.04673353769281,7.12573087565444,7.08916505151471,7.07249793170058,6.92503269006538,6.95763952579047,7.01163477681489,6.66575268709803,6.91804613214935,6.88917217188526,6.11175012093925,7.03122053802135,7.12073935380641,7.05282478462751,7.04660157404013,6.91597708174451,6.75183623456028,7.11297131955341,6.4328710667851,7.02105869923437,7.4701673044427,7.36881988468069,7.23602798672837,7.09050567097007,6.51159089645102,6.40928324976734
Smad3,7.9878299227985,8.03740846361831,7.97745959617566,8.04885242958873,7.95273350947496,7.99400332253622,8.11333030903747,8.07192084797034,8.13360443538354,8.01607893538783,8.02745066859578,8.38161878917309,8.06845270405685,8.2310478560643,7.09743569663536,7.77827350942784,7.11301113987348,6.58928551998264,7.30282796474784,7.2708017188446,7.43936049184672,7.55257757299764,7.38029880556294,7.29496539133065,7.8830845382811,7.71912457993014,7.4176363686102,7.55779745785345,7.77944338020411,7.53984864864059,7.55930437778079,7.89003953946923,8.03492448739158
Smad4,10.0654788327228,10.1749958873173,10.1456608941923,10.2209905039398,10.1843434024434,10.2125037442136,10.1682428510241,10.170175269362,10.2325930082364,10.1092281947438,10.1797290469229,10.2903594062639,10.2643235860437,10.1103061366823,9.30191134294716,9.78500134132949,9.35134386114373,9.39458335263705,9.4022357608605,9.48033132155214,9.64693433149236,9.75393231378324,9.41372924483691,9.47209705540564,10.0683775078459,9.73201925037697,9.8819278926056,9.86075928754682,10.0727094943469,9.99534394336543,9.93791342899658,9.68794242078465,9.68378966405708
Smad5,7.04453582298597,6.64762235811168,6.58275939314306,7.15245634156212,7.08110413388556,7.10655330468715,7.22593918475217,7.20329873050435,7.27397739639806,6.94160242185666,6.80719506318269,7.28484151345334,7.29390911161568,7.08903352040945,7.1056439935381,7.35728260514745,7.12844826904776,6.97666038706233,6.90269611747366,6.84589941386496,7.24709612594193,7.38119536176928,7.24884929175184,7.65601666642166,6.93134209442645,7.06256501422994,6.94967124384605,7.066469097009,7.32251438966391,7.07986629789229,6.84587818751145,6.8962545484535,7.19228785593101
Smap1,9.28738686706876,9.39678594319424,9.40687318230613,9.30821281533144,9.22117708577267,9.24006944394676,9.42284262067714,9.39105989720705,9.40094533855642,9.41373267688771,9.36842900044687,8.88956392999492,9.19076667944499,9.20465927169514,8.86896918976517,9.03276303875238,9.08202979730422,9.0159327171319,9.25865107082767,9.33410166047462,9.25752571347037,9.09645023538982,9.08435271305593,9.06443362621587,9.38835541984796,9.26820842801291,9.21006297464719,9.25320925154124,9.42995661535173,9.18357035543362,9.22240410789793,9.26961341987775,8.88020476645199
Smarca1,7.7965716655784,7.44326560934744,7.39030122072932,7.39502274313915,7.90922546736124,7.62164475310201,7.62962464859724,7.44301709668876,7.49236188773866,7.22483592520489,7.36357510258557,7.73479506595978,7.52684625931622,7.73153559327547,7.26729233448726,7.29487999016022,7.03733063153033,6.89948913803225,7.18181565646857,7.29145613564525,7.25146520084827,7.07380141915635,7.0608968106331,6.96690289706392,7.14198547034246,7.0211006905981,7.34493251404715,7.35799050239526,7.72292281044402,7.51070072942394,7.38246617904158,7.36184725911468,7.34167838823664
Smarca2,8.55472448760242,9.14868397101505,9.08924609050701,9.04824030066352,8.70294817448741,8.73951568442325,8.88897664520118,8.90422458588417,8.78750441065323,8.9535616369224,9.27504888519432,8.65973607005011,8.77601913525248,8.86503252188273,8.5260468334707,9.00257919287517,8.81479885172193,8.77176748595917,9.09386572081268,9.248854918951,8.95026538582084,8.85856093571619,8.75392373059158,8.52730202633293,8.78621294159164,8.77557458468012,8.82747775715284,9.03743996109063,8.64177114340465,8.89747605049813,9.16763077146463,9.27160591174685,9.03522887747502
Smarca4,8.54482183647925,8.29531218526641,8.26358291670022,8.19699534173335,8.48392326344587,8.39531437115863,8.15249710793624,8.22225647628927,8.34063327082248,8.28770537075811,8.37798034077731,8.7740509328567,8.3505185167906,8.63624584885379,7.59458711856179,8.34245088775454,7.83552065872936,7.84484804948012,7.85784896595415,7.82379154076657,8.12506864408015,8.26044951869136,7.7377173099228,7.9220982483025,8.50168191776851,8.14467418617151,8.30674388816298,8.08595608548485,8.05726573931784,7.90550516662612,8.00324183349526,8.2284322531462,8.19330471029094
Smarcad1,7.08135894307888,7.1495053281868,7.01524939250158,7.43068940650334,7.11445268297383,7.20532259519151,7.38276212631619,7.32371757410342,7.16103596291022,6.99079643821019,7.03415520008295,7.0045071775338,7.43034032174567,7.22186728974246,7.32543550664807,7.20037776611369,7.21277606534255,7.17725750876101,7.2247388531704,7.08192036112872,7.07819378349963,7.15493108446636,7.02148878644947,6.93102479365976,7.1488866332894,6.99871875251789,7.00438589184709,7.06786216870457,7.50441389533529,7.19927031532902,7.05467192809898,7.16990837251452,7.2568511449051
Smarcal1,8.10135021530929,8.03654890154512,8.12584886699641,8.00396789729737,8.1331964735466,8.17536298762013,8.03638561233431,8.08749625176664,8.1203176941409,8.11837516772276,8.10280140842497,8.19438828162715,8.02960396323563,8.12438286872132,7.57607285581988,8.01229437164413,7.6520696633699,7.86173362369817,7.7691568034578,7.71720151129049,7.99818280731222,7.81244069744436,7.5168531214663,7.66320428112115,7.82808424331444,7.87420996496609,7.82469753852022,8.05328391565214,8.24707978060483,8.06823166735325,7.72815863728928,8.12517062117109,7.90461873901889
Smarcb1,7.91827891992012,7.73049872963694,7.86634237025044,7.87671208612709,7.75387771404066,7.8229854815635,8.03811549573022,7.84508855322898,8.01870511869845,7.60230481055898,7.86540223008104,7.86869876138549,7.71630938797804,7.75867412498907,7.87693373737655,7.85690887789357,8.09613463111264,8.15412968103732,8.05219248973377,8.15846603579334,8.17708734201164,8.03853830931821,7.90881330265903,8.03670130818935,7.81974202455507,8.00428640319692,7.96289843487339,8.14656219474338,7.73803085089074,7.87749725556913,7.94688679377793,7.83236675338386,7.84983971773424
Smarcc1,8.07495415933428,7.79042402993597,7.83126786854832,7.83296873323611,8.0763495671915,7.75902542075652,7.67759884188055,7.64926290130186,7.78139029705017,7.77949315495735,7.81375926658171,8.05250615583508,7.93259834714948,7.83107774516218,7.49659131684995,8.05640549022519,7.66519965416926,7.55616436729382,7.72455542645906,7.79177706784875,7.91327317347447,8.06066879131807,7.69632415399856,7.75087758876505,7.46672109906612,7.7946294619301,7.70630448070499,7.84937342937945,7.84955622509176,7.88071023053929,7.92382350998027,7.80539276782121,7.96746255492467
Smarcd2,7.90742124332079,7.43516486246857,7.52146527098401,7.7098382385305,7.82686919581994,7.91125966673263,7.80077377292768,7.73742810385189,7.82377038606377,7.70891976496375,7.47830157059904,8.07882991886041,7.89352421042223,7.9775034018754,7.71445661145325,7.62003151219233,7.75928221382683,7.49417862379503,6.94717833218948,7.13859934286464,7.45414302847321,7.60820458353893,7.64717381493668,7.85189454250376,7.5952773722427,7.53731163275727,7.6889980051774,7.44439266729172,7.57755140842253,7.71174886110401,7.67748965658701,7.44713512603877,7.63092239461164
